Chemical,Model,Mean_R2,Std_R2,Mean_RMSE,Std_RMSE
PsHSC71.0 (Q41027),randomforest,0.07197054955764433,0.41252267429560274,0.934950721099837,0.17949952721870863
Pre-tRNA nuclear export protein (A0A9D4W256),lasso,-0.31853342991635103,0.6031735304858511,1.0223042948141305,0.4226573944988575
Pre-tRNA nuclear export protein (A0A9D4W256),ridge,-1.8346970775979787,4.219957676743052,0.9526421934853048,0.3704637929212829
Pre-tRNA nuclear export protein (A0A9D4W256),svr,-0.21753304476548702,0.17466766051210125,1.0960341028960878,0.4360056176986802
Pre-tRNA nuclear export protein (A0A9D4W256),randomforest,-0.7287110945447302,1.087170612741096,1.0980711522066895,0.33610513944301007
TKV,lasso,0.6335477659044306,0.1324337568613212,0.5669564711498831,0.12731404530075502
TKV,ridge,0.46083635320833005,0.32788362228815254,0.6556937836835501,0.16227068617680201
TKV,svr,0.43939438822825705,0.23296532347774687,0.6927688258337144,0.16054434294376074
TKV,randomforest,0.40767664608501775,0.30667524466729407,0.6963837493095151,0.17359102195513595
Starch content,lasso,0.20934234069587312,0.4626948847750793,0.8025815697001845,0.2113020072551302
Starch content,ridge,0.19288171502403756,0.3180261349789938,0.821967250879624,0.19133090396071054
Starch content,svr,0.13064064470253106,0.26828811976981315,0.8729005381104731,0.2365542617531097
Starch content,randomforest,0.27754348738733803,0.22127603294396164,0.8662810078904333,0.2037018451312096
Cristilinity,lasso,-0.2893197922773802,0.5398568933066639,1.0683582310947388,0.20196754812255893
Cristilinity,ridge,-0.3866543897732463,0.24625186576018437,1.0770985996408364,0.19177184053598328
Cristilinity,svr,-0.20588844537933113,0.3328081641194345,1.1076567935394084,0.14315041523023017
Cristilinity,randomforest,-0.09705782633102052,0.33157438104196596,1.000545013200202,0.15396493388522606
Protein content,lasso,-0.18838351197953282,0.34983678592531525,1.0983290264768026,0.23682506545180876
Protein content,ridge,-0.2197877506324964,0.437303199598693,0.9620120108063048,0.24757716971842217
Protein content,svr,-0.14309589286089247,0.2592145911241698,1.1191256613640534,0.19990039527142123
Protein content,randomforest,-0.5292311924410129,0.5424449314689602,1.0594076869905646,0.2808155189121091
Other components,lasso,-0.15693388330674446,1.0207209760172946,0.818142291337711,0.19616171912163854
Other components,ridge,0.12828048555403326,1.0210346099314513,0.775525189158838,0.190650025856206
Other components,svr,0.17040967584197758,0.2299042837826427,0.848059681366454,0.21138932775024574
Other components,randomforest,0.11976529014074633,0.5167246967682616,0.8379189939578412,0.26947398073761
Isoelectic point,lasso,-0.16962547377209375,0.20642974947592285,1.0471946171054891,0.11692826705402928
Isoelectic point,ridge,-0.39503467139270065,0.37964428630876973,1.0438700120756144,0.13901910435396048
Isoelectic point,svr,-0.18008083885860787,0.18541674211086262,1.093952099338787,0.12491843091246195
Isoelectic point,randomforest,-0.5103393242608151,0.3952964894674322,1.1705219511257892,0.1380017907014361
pH3,lasso,-0.23817386247122938,0.2594224225353804,0.9815208964986685,0.17586140410240494
pH3,ridge,-0.4032551880398915,0.33728493392324654,1.0460399139656171,0.2206746022223815
pH3,svr,-0.19925346896450444,0.23304402587159903,1.0385130243816867,0.15025490666071314
pH3,randomforest,-0.47750081755025137,0.45001265802894785,1.1330693012707236,0.18825958830903589
pH4,lasso,-0.13628859590351156,0.18616669132276378,1.0627137786878376,0.2120828312931413
pH4,ridge,-0.375814798990875,0.23185326115787824,1.1106196631377476,0.18860614514796203
pH4,svr,-0.3130005040128846,0.27893841421428056,1.0629846414017456,0.2383381918612999
pH4,randomforest,-0.7688162219608684,0.9272938290229419,1.0967842086825144,0.14493768674000418
pH5,lasso,-0.11025108714781569,0.09471694410795904,0.9504693149152565,0.2249681818578621
pH5,ridge,-0.2181242833347523,0.23730725169364417,1.0938714484263399,0.19290849101080174
pH5,svr,-0.19369175396342783,0.19511000589162616,1.10084972929192,0.26169248695541625
pH5,randomforest,-0.7214843420683826,0.9718274279858196,1.1507335388641198,0.16397670365157957
pH6,lasso,-0.12013216085519067,0.19849361830671736,1.0464672092503107,0.2157196722218976
pH6,ridge,-0.419176579445559,0.41559122277035815,1.0815178855881278,0.1748316048852421
pH6,svr,-0.1653557463764316,0.13246225719797755,0.9612486350507419,0.19929757240240256
pH6,randomforest,-0.4523428171328792,0.2536571885792836,1.1321754928784202,0.20943642788599762
pH7,lasso,-0.1836555237207591,0.19120241312933464,1.0127085023678395,0.16544626663487397
pH7,ridge,-0.46041531597718677,0.5087973331838562,1.0470748916202555,0.1965667757540762
pH7,svr,-0.14962521200524576,0.2942012523449908,0.9830291509602288,0.19674133678169342
pH7,randomforest,-0.4730672882120871,0.6844643214389229,1.1399479461212894,0.1493418470113097
Solubility,lasso,-0.12506021509268803,0.20377993202875766,1.022660395586137,0.14785333155972755
Solubility,ridge,-0.26678561107614607,0.5408457312712439,0.9893057971574137,0.1314178404639168
Solubility,svr,-0.2716870039266919,0.47284711284962394,1.0021152586911604,0.17816925641381728
Solubility,randomforest,-0.3255488314079565,0.5974103253622957,1.068102746215898,0.11839658170776268
Legumin A2 (P15838),lasso,-0.12095924286629578,0.20080446867286159,0.9685107541374579,0.15144094930712
Legumin A2 (P15838),ridge,-0.08172555567931998,0.3120236906936309,0.954189043280428,0.21566374280468864
Legumin A2 (P15838),svr,-0.14833765305561059,0.35996198405837065,0.95423694696474,0.1800711732058066
Legumin A2 (P15838),randomforest,-0.19361560355542476,0.33112858517952404,1.0392269381903712,0.18236210913382378
Legumin A (P02857),lasso,-0.15725003814566532,0.25823562428642816,1.030090966456537,0.22434375483520846
Legumin A (P02857),ridge,-0.34651696888452016,0.5362880358847448,1.0480077683334088,0.20494414759143956
Legumin A (P02857),svr,-0.35349074071599,0.3612308173213874,0.9045824205067552,0.17254517689906657
Legumin A (P02857),randomforest,-0.3092319580163131,0.3189820756504564,1.1176648637748507,0.23007297470544097
Legumin J (P05692),lasso,-0.05453470933350664,0.23616251665044014,0.9481281940051876,0.15380837432934533
Legumin J (P05692),ridge,0.004671300056616284,0.3034208474410515,0.9618994569026886,0.18209631467792722
Legumin J (P05692),svr,0.07814005002589332,0.19272199093278528,0.9203022165101158,0.21453967581584388
Legumin J (P05692),randomforest,-0.22051289656481146,0.5349381869293316,1.0162510944892493,0.1613499272448276
Legumin K (P05693),lasso,0.017674919087807668,0.2639908211007603,0.8128744409563387,0.2138227889851645
Legumin K (P05693),ridge,-0.04895219498759336,0.6538655636767498,0.8793176580021973,0.22720778152488638
Legumin K (P05693),svr,-0.11955432805292973,1.1677923651404727,0.8442560938780245,0.16804676235319543
Legumin K (P05693),randomforest,0.10234920627221697,0.306744664280782,0.9212687646209476,0.21770829060669705
Legumin B (P14594),lasso,-0.3626339336687222,0.8068430508298426,0.9932805709381981,0.23103624821114616
Legumin B (P14594),ridge,-0.34041103213383034,0.5942346791446668,1.0702012847507536,0.2179480057641871
Legumin B (P14594),svr,-0.14143613971934552,0.31218731723819665,1.0265646805656226,0.23140714800964612
Legumin B (P14594),randomforest,-0.062322212623433224,0.27181142491011645,0.9572980733189306,0.14536222897404505
Convicilin (Q9M3X6),lasso,-0.042676877860169035,0.3227571149281488,0.9410774708921466,0.2018136119554708
Convicilin (Q9M3X6),ridge,-0.06087343045325563,0.2732011682896612,0.9637114592278062,0.17796220674984803
Convicilin (Q9M3X6),svr,-0.008760966097849487,0.2655040135932407,0.9260391387691886,0.1491192327819176
Convicilin (Q9M3X6),randomforest,-0.14805574837463206,0.5318013031349004,0.9838328676890926,0.23872074098583262
Convicilin (P13915),lasso,-0.22396004702523853,0.39535961785182916,0.9629832513368743,0.21537687406890949
Convicilin (P13915),ridge,-0.3539549934609547,0.43620301736437583,1.0570710978003892,0.1660328444230302
Convicilin (P13915),svr,-0.30117598665296663,0.37720664991275565,1.0323763497537362,0.26381491568056953
Convicilin (P13915),randomforest,-0.31786096501968136,0.47892317008999485,1.0462186321655518,0.15396277003507497
Vicilin (Q702P1),lasso,-0.1862218501871939,0.3120847255770281,1.0218915674850124,0.2540662836094827
Vicilin (Q702P1),ridge,-0.136736635831338,0.2775279410458934,1.0247766368060347,0.20491434856557142
Vicilin (Q702P1),svr,-0.053148744709205456,0.3003830446928617,0.9046811768413703,0.23110587805610094
Vicilin (Q702P1),randomforest,-0.11961320606058216,0.39025282421903207,1.017623869028882,0.22889649596118444
Vicilin 47k (Q43626),lasso,-0.22867631772364477,0.3332610972618068,0.9886912245157488,0.21455915351250504
Vicilin 47k (Q43626),ridge,-0.07151745406325467,0.2329360410287289,1.0568638705898468,0.2221973762099487
Vicilin 47k (Q43626),svr,-0.1749099139587877,0.5362492493694712,0.9907494634119454,0.1745334555141251
Vicilin 47k (Q43626),randomforest,-0.2183745725488892,0.5059014815668914,0.9387351106952029,0.19053354495569436
Vicilin (P13918),lasso,0.10206688347601536,0.4404912100629417,0.8370679694513461,0.16645632590320797
Vicilin (P13918),ridge,0.15113770418098474,0.24242965002758549,0.8734757043543743,0.11208322124868782
Vicilin (P13918),svr,0.04725797212123177,0.25861644465876166,0.9311089722869619,0.18207383920724995
Vicilin (P13918),randomforest,0.029500722306217753,0.29365253707349287,0.9728658116597485,0.16349870515240483
"Vicilin, 14 kDa component (P02856)",lasso,-0.18238374245019567,0.18246626963544693,0.8853572060785939,0.19845396702405413
"Vicilin, 14 kDa component (P02856)",ridge,-0.6268593622792864,0.46610742681802037,1.1494962154387456,0.23296315522466177
"Vicilin, 14 kDa component (P02856)",svr,-0.25472900325191916,0.36832402327658886,0.9250832205360491,0.18684507796179683
"Vicilin, 14 kDa component (P02856)",randomforest,-0.22930774771151063,0.5615428501910618,1.0231491141829212,0.20142066400669498
Provicilin (P02855),lasso,-0.04347507317725285,0.14539324621888228,0.9276830690703084,0.2073902668057396
Provicilin (P02855),ridge,-0.22416355670857396,0.6722468650223784,1.0396407716457632,0.26322453761946873
Provicilin (P02855),svr,-0.11129957660180811,0.22834968699690383,1.0058956378435933,0.2797425169846206
Provicilin (P02855),randomforest,-0.8458732032857318,0.8080337275419095,1.1108970863835874,0.21568573807830965
Albumin-1 D (P62929),lasso,-0.08515498233442058,0.15764698309429245,1.0004018892851234,0.22144447408012743
Albumin-1 D (P62929),ridge,-0.1968314587459515,0.4233597849208252,1.0444771598675955,0.17920658970995246
Albumin-1 D (P62929),svr,-0.20449716069661208,0.3717429047762722,1.0290368422177427,0.1697462497856738
Albumin-1 D (P62929),randomforest,-0.29108090578641466,0.5097692119766752,1.074901685273784,0.24432989207988626
Albumin-1 E (P62930),lasso,-0.256141373777372,0.8095554239897769,1.0944515556378527,0.16037960938134482
Albumin-1 E (P62930),ridge,-0.36042590041988654,0.4955810447665158,1.0472651519138514,0.1295768578449659
Albumin-1 E (P62930),svr,-0.34754963320855375,0.4535578500919358,1.0621488768016625,0.30204520034176535
Albumin-1 E (P62930),randomforest,-0.47046118682,0.9172313307741845,1.0706947081219689,0.16847327667334352
Albumin-1 B (P62927),lasso,-0.3104037864797835,0.5237684502204661,1.0626338735388334,0.2147104831314801
Albumin-1 B (P62927),ridge,-0.0677447024621971,0.25415079662683343,1.033223126677978,0.20352255790420148
Albumin-1 B (P62927),svr,-0.36758088352019874,0.8451884841407099,1.0849137320359423,0.2830943301707886
Albumin-1 B (P62927),randomforest,-0.5008142608476549,0.4128024285700864,1.0770061782280005,0.14650733688617534
Albumin-1 C (P62928),lasso,-0.24692554644963577,0.4916216788843896,1.0659227935662225,0.15630491906391633
Albumin-1 C (P62928),ridge,-0.28553508378965237,0.31406402631548364,1.028780394150761,0.17395137768108598
Albumin-1 C (P62928),svr,-0.29083907155441385,0.2961308731620796,1.0180665135155254,0.20996985049012087
Albumin-1 C (P62928),randomforest,-0.309342090533414,0.411892074473517,1.091939963236089,0.23552929558805133
Albumin-1 F (P62931),lasso,-0.13694625402223445,0.30702113951789795,0.9647900519953689,0.1603062900778284
Albumin-1 F (P62931),ridge,-0.2230157343397554,0.80335602905165,0.987215819543527,0.18344451653679467
Albumin-1 F (P62931),svr,-0.06132901159963753,0.45870956986082506,0.9727239696162618,0.2651087345645202
Albumin-1 F (P62931),randomforest,-0.0591038865828218,0.4819582711202877,0.9341724794100627,0.2138011927613011
Albumin-2 (P08688),lasso,0.009983472465380571,0.4873771243189815,0.8831971561510825,0.144444527095242
Albumin-2 (P08688),ridge,-0.158585710312602,0.5862890752534273,0.9175823610572618,0.21519444264400217
Albumin-2 (P08688),svr,0.07732412988308646,0.263375851966661,0.845518012333255,0.19019651829105544
Albumin-2 (P08688),randomforest,0.11571921867271504,0.29260732317607346,0.9160713619283258,0.13813923997237143
Seed biotin-containing protein SBP65 (Q41060),lasso,-0.5190188762001497,1.023513512893527,1.0064003544328093,0.16013987868452872
Seed biotin-containing protein SBP65 (Q41060),ridge,0.08551673557960511,0.4153897866596036,0.86698421237984,0.15706131029241435
Seed biotin-containing protein SBP65 (Q41060),svr,-0.1916743101604768,0.29199276387474293,1.0120431032822255,0.19561159531675143
Seed biotin-containing protein SBP65 (Q41060),randomforest,0.038229605462773486,0.31793312776154453,1.0108428422579083,0.19384429322740263
Cupin type-1 domain-containing protein (A0A9D4WJU6),lasso,-0.1836644821658247,0.27918911072398306,0.9858966105096325,0.25990095659970947
Cupin type-1 domain-containing protein (A0A9D4WJU6),ridge,-0.18572766047852887,0.21964489814436045,0.9809385583400771,0.22094691418141435
Cupin type-1 domain-containing protein (A0A9D4WJU6),svr,-0.1750089856719849,0.2668084436949767,1.0455990932279287,0.274607281707321
Cupin type-1 domain-containing protein (A0A9D4WJU6),randomforest,-0.3501666579016902,0.5239985640240894,1.108657912186427,0.23925969026286412
Cupin type-1 domain-containing protein (A0A9D5AGJ1),lasso,-0.3272328169703928,0.7680750798335422,1.1948338198393873,0.47227473838274325
Cupin type-1 domain-containing protein (A0A9D5AGJ1),ridge,-0.4124972564331449,0.5703272910888029,0.8921834101017145,0.2787564667969822
Cupin type-1 domain-containing protein (A0A9D5AGJ1),svr,-0.36705633760133477,0.5379987576351374,0.947474936628017,0.36044270616403307
Cupin type-1 domain-containing protein (A0A9D5AGJ1),randomforest,-0.9135639741248862,1.1867057514195798,1.1438527460307732,0.3814839846540984
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),lasso,-0.23685283089659062,0.4640738065263613,0.9020337944054646,0.16889109011910375
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),ridge,-0.16692304267712668,0.4580216033956489,0.9700536381568892,0.17229789492560812
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),svr,-0.3009760955863133,0.442375967420656,1.0171484175210044,0.20270599269976286
Alcohol dehydrogenase-like C-terminal domain-containing protein (A0A9D4Y379),randomforest,0.03158808979566187,0.29638325684927497,0.952785717483138,0.19714259758664898
Seed linoleate 9S-lipoxygenase-2 (P14856),lasso,-0.3972217861538492,0.5816288156524749,1.0080645550025324,0.3173608534279127
Seed linoleate 9S-lipoxygenase-2 (P14856),ridge,-0.3603242727953515,0.9275936164888376,0.9223519742717056,0.3652331632833344
Seed linoleate 9S-lipoxygenase-2 (P14856),svr,-0.08083735029453092,0.24926682492433863,0.8687082628976487,0.28014040548317026
Seed linoleate 9S-lipoxygenase-2 (P14856),randomforest,-0.06394277131051988,1.1274905418756789,0.8031431360234478,0.2562089998587594
Seed linoleate 9S-lipoxygenase-3 (P09918),lasso,0.12485349699571975,0.24743425764620253,0.8846313155385419,0.19614818645355664
Seed linoleate 9S-lipoxygenase-3 (P09918),ridge,0.13353415523729276,0.30932243056613673,0.8635314467911887,0.18847310989176483
Seed linoleate 9S-lipoxygenase-3 (P09918),svr,-0.1331678745756996,0.5404285371788148,0.9767555663245371,0.23125147376708358
Seed linoleate 9S-lipoxygenase-3 (P09918),randomforest,-0.05913124686035265,0.48991444312263027,0.826710431990237,0.18655794930566855
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),lasso,0.13609944932484005,0.49966954885073184,0.7675846080594086,0.18256584662823472
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),ridge,0.0355582322432187,0.820847187848204,0.7275787948577168,0.2299254354421822
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),svr,0.13209231464940477,0.4633221835573722,0.749841961785559,0.18570302362716035
NADPH-dependent aldehyde reductase 1 (A0A9D4XPH4),randomforest,0.12126523106833402,0.6252876579534664,0.8248265439368596,0.12464433676653823
Non-specific lipid-transfer protein 1 (A0A161AT60),lasso,-0.47602578742967044,0.8133052795018733,1.126640209071385,0.20802522054874376
Non-specific lipid-transfer protein 1 (A0A161AT60),ridge,-0.27244062640940736,0.39742955325722246,1.0639316973981416,0.15559495677438806
Non-specific lipid-transfer protein 1 (A0A161AT60),svr,-0.23597270583907043,0.28770232471712576,1.0547816097824851,0.12451595957823035
Non-specific lipid-transfer protein 1 (A0A161AT60),randomforest,-0.30433054242198726,0.3829186481538901,1.047788058881769,0.12378534930523695
Dehydrin DHN2 (P28640),lasso,-0.00023688957664747546,0.6917705388377153,0.7703275208517316,0.19950761898737918
Dehydrin DHN2 (P28640),ridge,0.04717368279439618,1.0165670879298205,0.7282718147157379,0.20288126609068632
Dehydrin DHN2 (P28640),svr,0.26996982585536783,0.18662429194357422,0.7556784419052979,0.21217857412079238
Dehydrin DHN2 (P28640),randomforest,0.14732985043819416,0.5341888918434479,0.7668888559207749,0.19658038390125193
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",lasso,-0.20971694324992454,0.28114760915085724,1.0408726324982793,0.23573655764150492
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",ridge,-0.31453952965987,0.611612714260295,1.08080270670083,0.17279391056709217
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",svr,-0.0653720010478634,0.12259886312553718,1.0127520273487887,0.23614766585804356
"Granule-bound starch synthase 1, chloroplastic/amyloplastic (Q43092)",randomforest,-0.34245741752717346,0.44787683635858994,1.1008589808157443,0.19928706799162435
Lipoxygenase domain-containing protein (A0A9D5ALU8),lasso,-0.02641282640596444,0.5081668121235516,0.9222370493232714,0.21542747959935526
Lipoxygenase domain-containing protein (A0A9D5ALU8),ridge,-0.16386898572765396,1.3144646778981504,0.9216372677806273,0.1768568347365901
Lipoxygenase domain-containing protein (A0A9D5ALU8),svr,-0.06690927653611176,0.30934033482758405,0.9089296544826221,0.19978236135442884
Lipoxygenase domain-containing protein (A0A9D5ALU8),randomforest,0.08915597565506779,0.3869258430319606,0.8501323956954746,0.24872463406527676
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",lasso,0.1936505118019763,0.6368314233087216,0.811297961368884,0.15263747189634738
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",ridge,0.1298790079013989,0.6911716363742963,0.6782000630105193,0.15340797094624797
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",svr,0.3505074544150807,0.2558778783677763,0.6360521385820008,0.17231502658042128
"Glyceraldehyde-3-phosphate dehydrogenase, cytosolic (P34922)",randomforest,0.08770399124113633,0.6608563354222402,0.9269480315221246,0.19189835453628792
PsHSC71.0 (Q41027),lasso,0.19620735086639332,0.37707294695863147,0.8661631530074377,0.18384217694569102
PsHSC71.0 (Q41027),ridge,-0.24270699413948454,0.8471492193556142,0.9126390427621285,0.16421016187565074
PsHSC71.0 (Q41027),svr,0.02651900698083707,0.15367893383599288,0.9934679555229649,0.22638674724389996
PsHSC71.0 (Q41027),randomforest,-0.14644896859484552,1.4437044501207699,0.9720925407446674,0.20497761709989584
Pre-tRNA nuclear export protein (A0A9D4W256),lasso,-0.5738584869082465,0.8912808002341366,0.8829825218879893,0.36622649865564355
Pre-tRNA nuclear export protein (A0A9D4W256),ridge,-0.4238763817961619,0.792940911782494,1.1250607828678412,0.4006294929863744
Pre-tRNA nuclear export protein (A0A9D4W256),svr,-0.10407143293617308,0.09052079580224809,1.1432266299957234,0.2967609038418176
Pre-tRNA nuclear export protein (A0A9D4W256),randomforest,-2.175461738704617,3.2238185342136534,1.0857208495351256,0.3109773497191127
TKV,lasso,0.6335477659044306,0.1324337568613212,0.5669564711498831,0.12731404530075502
TKV,ridge,0.46083635320833005,0.32788362228815254,0.6556937836835501,0.16227068617680201
TKV,svr,0.43939438822825705,0.23296532347774687,0.6927688258337144,0.16054434294376074
TKV,randomforest,0.36244998636859665,0.40298329375349706,0.7029375439134463,0.14386481838565693
Starch content,lasso,0.28648019948325226,0.24287434689663265,0.7991091593916027,0.18932010267148885
Starch content,ridge,0.20850259870562954,0.5440340373061825,0.7331149634609841,0.17719677497394035
Starch content,svr,0.2136817643103565,0.20695829430558976,0.8466616458528,0.2202648765672477
Starch content,randomforest,0.07239062035327477,0.4540202838812158,0.8912924038209425,0.17598395677584852
Cristilinity,lasso,-0.20464069514855437,0.3304217881442057,1.0643918280224676,0.1249143111224915
Cristilinity,ridge,-0.6888449637619145,0.6994525591864207,1.1736511404597014,0.21014502327854043
Cristilinity,svr,-0.47891972789548587,0.8722140779273977,1.0204930906552747,0.11581537760675646
Cristilinity,randomforest,-0.13402155423593248,0.3074843636772687,1.0284207219831107,0.13372273758722802
Protein content,lasso,-0.154244397013082,0.19933457681621253,1.015196885464181,0.20042270848185045
Protein content,ridge,-0.19085138194398202,0.2198083176009809,1.092071267590814,0.22399626622183322
Protein content,svr,-0.142863193991424,0.31431233291398264,0.9572940223066231,0.2134723404276183
Protein content,randomforest,-0.2999409604740071,0.3928247481083739,0.999701124052352,0.2598576393110581
Other components,lasso,0.3680760347556976,0.27400273630290717,0.6811680736847913,0.18817702422413946
Other components,ridge,0.24044491004902152,0.38980792534161207,0.8368266234759046,0.19178640470710825
Other components,svr,0.13167809867687835,0.4578345893325739,0.8107474184935904,0.27238500139705624
Other components,randomforest,-0.03395464191012866,0.894508456485326,0.8546110286576868,0.22237429236191256
Isoelectic point,lasso,-0.2761849271340198,0.21690203326756538,1.0832472449265265,0.16025251079658787
Isoelectic point,ridge,-0.2885765162053304,0.3901393467261765,1.1108868021779643,0.13358017306405084
Isoelectic point,svr,-0.25422659640473305,0.41393549993604406,1.0050868668842867,0.16456870962617134
Isoelectic point,randomforest,-0.7262511345092879,0.5954097857935,1.0438882292429474,0.18178129547617305
pH3,lasso,-0.21809127601290057,0.21726513116161839,1.035715613875444,0.20009605458257249
pH3,ridge,-0.3546362398051083,0.4124893731471306,1.1316858401124796,0.18025990767379832
pH3,svr,-0.21719646566691891,0.31762166324050917,1.0563358733036472,0.2071043363338689
pH3,randomforest,-0.4195300601946107,0.2979867413092124,1.1267696599183705,0.18576109862375834
pH4,lasso,-0.13650632810724983,0.1629724456828547,0.9604862104119297,0.19916589188908174
pH4,ridge,-0.3396967653562304,0.344400541155104,1.1168815155191532,0.147690926615052
pH4,svr,-0.23075220335636476,0.28503485240262916,1.0271054827890223,0.20020596126611262
pH4,randomforest,-0.4366867614040353,0.30998521071625335,1.1269301472358635,0.10952495852891257
pH5,lasso,-0.21176987579956066,0.209961996641558,1.101137769384788,0.2546676670387742
pH5,ridge,-0.27450997312088227,0.3082497530451874,0.9973213623092618,0.2509444515748579
pH5,svr,-0.2793832035927413,0.4473827013537214,1.064467157624266,0.2287336486074468
pH5,randomforest,-0.6301704846119216,0.5468561021979323,1.2035302098954666,0.1745064676586534
pH6,lasso,-0.13949026556053035,0.15872894296587822,1.0104821826838055,0.22936917338721655
pH6,ridge,-0.27833226613879675,0.3000660025713979,1.1027114956511341,0.1402182929969754
pH6,svr,-0.2536997513690076,0.2825187819143409,1.1335589781403201,0.15805844882090797
pH6,randomforest,-0.4317139586627836,0.2969402177299454,1.145372178480614,0.1718572012525528
pH7,lasso,-0.15242418564142643,0.2021856886776177,1.0035393197187956,0.17689962695739114
pH7,ridge,-0.22683809831245036,0.24240958776950447,1.0956568703269853,0.1538634144216414
pH7,svr,-0.18385488928314261,0.29897878655751126,1.0480850175701442,0.1706432774510613
pH7,randomforest,-0.5998104339897072,0.7762197527519995,1.0701056777687938,0.24060254006655907
Solubility,lasso,-0.13516440912000838,0.21067959661743285,1.075587192479167,0.10782495234845126
Solubility,ridge,-0.26799211242153875,0.7670903634982872,0.9598254899327264,0.10202243355454925
Solubility,svr,-0.18444796252956688,0.2966129152358817,1.0016065256582152,0.16911134641738543
Solubility,randomforest,-0.36800473147201274,0.6055995588714814,1.0452620938670094,0.13623325171882572
Legumin A2 (P15838),lasso,-0.040366262146826454,0.19227160175767383,0.9941357597602598,0.13459818055298559
Legumin A2 (P15838),ridge,-0.07880231169691514,0.33943673793049134,0.965695256144952,0.17607128370715627
Legumin A2 (P15838),svr,-0.026717045780633213,0.23156260859161595,0.9865638726696446,0.1276153416755602
Legumin A2 (P15838),randomforest,-0.31320778461486287,0.4506417157399674,1.06581948300097,0.1320201561949716
Legumin A (P02857),lasso,-0.17490422627348243,0.20568233897983587,1.07629946249017,0.22151180163556994
Legumin A (P02857),ridge,-0.16111604869726154,0.2834710774470985,1.009484991677043,0.2117279458227667
Legumin A (P02857),svr,-0.13099624921717684,0.20037013408889814,0.9828268071003572,0.1874827976032272
Legumin A (P02857),randomforest,-0.5394952889713511,0.5680816966272024,1.02766080227147,0.1884238565621687
Legumin J (P05692),lasso,-0.07791772720059674,0.4609416654033899,0.8915534764328209,0.193613063093679
Legumin J (P05692),ridge,0.05179963748024101,0.3754607478687178,0.9612389317934701,0.22002246717163862
Legumin J (P05692),svr,0.026731542962302395,0.39046235703116194,0.9370479017227819,0.18305928578133793
Legumin J (P05692),randomforest,-0.21013135587818424,0.6299178315321844,0.9672520723952962,0.25794221205152074
Legumin K (P05693),lasso,0.12140764603630701,0.2911998237135653,0.8736407042819045,0.26213014259317563
Legumin K (P05693),ridge,-0.28177344515995,0.45847902707972293,0.9330467012452728,0.16047963846023536
Legumin K (P05693),svr,0.045501861253301676,0.36802414506698355,0.8237094645872849,0.13323397135077422
Legumin K (P05693),randomforest,0.03281479811242572,0.19772218868556876,0.8677863435572096,0.19085867793536673
Legumin B (P14594),lasso,-0.2758757371142737,0.5546845143722052,1.1136713277272337,0.17157482746771857
Legumin B (P14594),ridge,-0.23743573945803975,0.9164929902800594,1.0557505382870473,0.18473257657441394
Legumin B (P14594),svr,-0.1306653581252081,0.3693475640815109,1.009897384111547,0.19665309451573668
Legumin B (P14594),randomforest,-0.13832322509876255,0.22574752167804632,0.9801656443261448,0.1524251424326557
Convicilin (Q9M3X6),lasso,-0.011370857292228587,0.2597221331938829,0.9327621302829542,0.17742092468084514
Convicilin (Q9M3X6),ridge,-0.21555620145776982,0.5931265772555596,0.9887609099533783,0.1890757745369873
Convicilin (Q9M3X6),svr,-0.2621093115187535,0.48696660792134616,1.017745865163484,0.21714634760936752
Convicilin (Q9M3X6),randomforest,-0.08323688647969878,0.28910895749601323,0.977631001085021,0.18536191231398105
Convicilin (P13915),lasso,-0.16505589425934578,0.20163432217445035,1.13270144930705,0.15506774399668904
Convicilin (P13915),ridge,-0.35158051366000276,0.5774220108780397,1.0640850199243774,0.21803420069306118
Convicilin (P13915),svr,-0.36887014859486233,0.5208205628634448,1.0394321514892038,0.19329623300755008
Convicilin (P13915),randomforest,-0.24270779628338887,0.5263848670839432,0.9946672675661729,0.17598163209792433
Vicilin (Q702P1),lasso,-0.08618290959944988,0.2080483142109495,0.9755858710194939,0.16222239253842427
Vicilin (Q702P1),ridge,-0.3344883020271014,0.5524347812811596,1.0159206498679025,0.19031163796337044
Vicilin (Q702P1),svr,-0.030871141852927685,0.1723935231094818,0.9075247994153957,0.22891578898491183
Vicilin (Q702P1),randomforest,-0.4768060805929162,0.6744037512775966,1.1138945155991578,0.2168692460883507
Vicilin 47k (Q43626),lasso,-0.17969937067743197,0.2458198306615228,0.9929418861868898,0.18960477717580176
